,0,1
0,nm0001002,"WorldFest Houston, Gold Award"
1,nm0001002,"Green Mountain Film Festival (GMFF), Jury Prize"
2,nm0001002,"IndieFEST Film Awards, Award of Excellence"
3,nm0001002,"Festigious International Film Festival, Festival Award"
4,nm0001002,"Festigious International Film Festival, October Award"
5,nm0001002,"Actors Awards, Los Angeles, Actors Award"
6,nm0001002,"Christian Family Film Festival, Gold Award"
7,nm0001002,"Best Actor Award, Diamond Award"
8,nm0001002,"Christian Film Festival, Festival Award"
9,nm0001002,"Christian Film Festival, Festival Award"
10,nm0001299,
11,nm0923529,"Daytime Emmy Awards, Daytime Emmy"
12,nm0936365,
13,nm0868692,"Festival del Cine Venezolano, Best Supporting Actor"
14,nm0004487,"Filmfare Awards, Filmfare Award"
15,nm0004487,"Bollywood Awards, Bollywood Movie Award"
16,nm0004487,"Sansui Viewer's Choice Awards, Sansui Viewer's Choice Award"
17,nm0004487,"GR8! Women Achiever Awards, India, Cinema"
18,nm0004487,"Annual Central European Bollywood Awards, India, Popular Award"
19,nm0004487,"IBNLive Movie Awards, Popular Award"
20,nm0004487,"Star Gold Comedy Honors, Popular Award"
21,nm0004487,"Screen Awards, IN, Screen Award"
22,nm0004487,"Screen Awards, IN, Screen Award"
23,nm0004487,"Asiavision Awards, Asiavision Award - Hindi"
24,nm0004487,"London Asian Film Festival, Festival Award"
25,nm0004487,"Hitlist OTT Awards, OTT Film Award"
26,nm0004487,"Bollywood Life Awards, Bollywood Life - Hindi Film Award"
27,nm0004487,"Lux Golden Rose Awards, Popular Award"
28,nm0438463,"Filmfare Awards, Filmfare Award"
29,nm0438463,"Filmfare Awards, Filmfare Award"
30,nm0438463,"Awards of the International Indian Film Academy, IIFA Award"
31,nm0438463,"Awards of the International Indian Film Academy, Popular Award"
32,nm0438463,"Awards of the International Indian Film Academy, Special Award"
33,nm0438463,"Zee Cine Awards, Jury's Choice Award"
34,nm0438463,"Zee Cine Awards, Jury's Choice Award"
35,nm0438463,"Zee Cine Awards, Popular Award"
36,nm0438463,"Zee Cine Awards, Critics Choice Award"
37,nm0438463,"National Film Awards, India, Silver Lotus Award"
38,nm0438463,"Screen Actors Guild Awards, Actor"
39,nm0438463,"Bombay International Film Festival, Significant Contribution to Indian Cinema"
40,nm0438463,"Apsara Film Producers Guild Awards, Apsara Award"
41,nm0438463,"Bollywood Awards, Bollywood Movie Award"
42,nm0438463,"Bollywood Awards, Bollywood Movie Award"
43,nm0438463,"Bollywood Awards, Bollywood Movie Award"
44,nm0438463,"Sansui Viewer's Choice Awards, Sansui Viewer's Choice Award"
45,nm0438463,"People's Choice Awards, India, People's Choice Award"
46,nm0438463,"GQ Awards, India, GQ Award"
47,nm0438463,"Indian Television Academy Awards, India, OTT Award"
48,nm0438463,"Indian Television Academy Awards, India, Indian Television Academy Award"
49,nm0438463,"Indian Television Academy Awards, India, Indian Television Academy Award"
50,nm0438463,"Indian Television Academy Awards, India, Special Award"
51,nm0438463,"Stardust Awards, India, Reader's Choice"
52,nm0438463,"Stardust Awards, India, Reader's Choice"
53,nm0438463,"Times of India Film Awards, Popular Award"
54,nm0438463,"Dadasaheb Phalke International Film Festival (DPIFF), Dada Saheb Phalke Award"
55,nm0438463,"HELLO! Hall of Fame Awards, India, HELLO! Hall of Fame Award"
56,nm0438463,"HELLO! Hall of Fame Awards, India, HELLO! Hall of Fame Award"
57,nm0438463,"Star Gold Comedy Honors, Popular Award"
58,nm0438463,"Screen Awards, IN, Screen Award"
59,nm0438463,"Screen Awards, IN, Screen Award"
60,nm0438463,"Indian Telly Awards, Indian Telly Award"
61,nm0438463,"Colors Golden Petal Awards, Colors Golden Petal Award"
62,nm0438463,"Colors Golden Petal Awards, Colors Golden Petal Award"
63,nm0438463,"Indian Film Festival Of Melbourne, Honorary Award"
64,nm0438463,"IWM Digital Awards, Popular Award"
65,nm0438463,"Filmfare OTT Awards, Popular Award"
66,nm0438463,"Style Awards, Pinkvilla Style Icons Award"
67,nm0438463,"News18 REEL Movie Award, Popular Award"
68,nm0438463,"OTTplay Awards, Jury Award"
69,nm0438463,"Bollywood Hungama Style Icons Awards, Popular Award"
70,nm0438463,"HT India's Most Stylish Awards, Popular Award"
71,nm0438463,"Bollywood Hungama OTT India Fest, People's Choice Award"
72,nm0438501,"Filmfare Awards, Filmfare Award"
73,nm0438501,"Filmfare Awards, Critics' Awards"
74,nm0438501,"Filmfare Awards, Special Award"
75,nm0438501,"Awards of the International Indian Film Academy, Popular Award"
76,nm0438501,"Awards of the International Indian Film Academy, Popular Award"
77,nm0438501,"Zee Cine Awards, Zee Cine Award"
78,nm0438501,"Zee Cine Awards, Zee Cine Award"
79,nm0438501,"National Film Awards, India, Silver Lotus Award"
80,nm0438501,"Bombay International Film Festival, Significant Contribution to Indian Cinema"
81,nm0438501,"Apsara Film Producers Guild Awards, Apsara Award"
82,nm0438501,"People's Choice Awards, India, Movie Award"
83,nm0438501,"Stardust Awards, India, Reader's Choice"
84,nm0438501,"Times of India Film Awards, Popular Award"
85,nm0438501,"Cosmopolitan Fun Fearless Awards, UK Bollywood Cosmopolitan Awards"
86,nm0438501,"Star Gold Comedy Honors, Popular Award"
87,nm0438501,"Screen Awards, IN, Screen Award"
88,nm0438501,"Screen Awards, IN, Screen Award"
89,nm0438501,"Lions Gold Awards, Film Award"
90,nm0438501,"Bollywood Film Journalist Awards, Popular Award"
91,nm0438501,"Bollywood Film Journalist Awards, Special Award"
92,nm0438501,"HT India's Most Stylish Awards, Popular Award"
93,nm0025627,
94,nm0532458,"Chicago International Film Festival, Silver Hugo"
95,nm0532458,"Amazonas Film Festival, Amazonas Award"
96,nm0659922,
97,nm0690185,"Brazilia Festival of Brazilian Cinema, Candango Trophy"
98,nm0707967,
99,nm0006763,"Filmfare Awards, Short Film Award"
100,nm0006763,"Indian Television Academy Awards, India, Indian Television Academy Award"
101,nm0006763,"Asiavision Awards, Asiavision Award - Hindi"
102,nm0006763,"Ananda Vikatan Cinema Awards, Ananda Vikatan Cinema Award"
103,nm0006763,"Sprrkle Collective, Jury Prize"
104,nm0006763,"IWM Digital Awards, Jury Award"
105,nm0006763,"GQ Men of the Year Awards, GQ India Man Of The Year"
106,nm0006763,"Style Awards, Pinkvilla Style Icons Award"
107,nm0006763,"Talent Track Awards, Digital Movies & TV Series Award"
108,nm0006763,"Kalashree Awards, Special Award"
109,nm0006763,"Lokmat Stylish Awards, Popular Award"
110,nm0006763,"ScreenXX Summit & Awards, Jury Choice Award"
111,nm0006763,"HT India's Most Stylish Awards, Popular Award"
112,nm0007113,"Filmfare Awards, Filmfare Award"
113,nm0007113,"Awards of the International Indian Film Academy, Popular Award"
114,nm0007113,"Zee Cine Awards, Popular Award"
115,nm0007113,"National Film Awards, India, Silver Lotus Award"
116,nm0007113,"National Film Awards, India, Silver Lotus Award"
117,nm0007113,"National Film Awards, India, Silver Lotus Award"
118,nm0007113,"People's Choice Awards, India, People's Choice Award"
119,nm0007113,"Screen Awards, IN, Screen Award"
120,nm0007113,"Zee Gaurav Awards, Zee Chitra Gaurav Puraskar"
121,nm0007113,"Bengal Film Journalists' Award, BFJA Award"
122,nm0007113,"Bengal Film Journalists' Award, BFJA Award"
123,nm0007113,"Ananda Vikatan Cinema Awards, Ananda Vikatan Cinema Award"
124,nm0007113,"Filmfare Awards Marathi, Main Award"
125,nm0310173,
126,nm0412917,"Awards of the International Indian Film Academy, Popular Award"
127,nm0412917,"Star Gold Comedy Honors, Popular Award"
128,nm0412917,"Indian Telly Streaming Awards, Popular Award"
129,nm0504897,"Cannes Film Festival, Best Actor"
130,nm0504897,"Golden Bauhinia Awards, Golden Bauhinia"
131,nm0504897,"Golden Bauhinia Awards, Golden Bauhinia"
132,nm0504897,"Golden Bauhinia Awards, Golden Bauhinia"
133,nm0504897,"Golden Horse Film Festival, Golden Horse Award"
134,nm0504897,"Golden Horse Film Festival, Golden Horse Award"
135,nm0504897,"Golden Rooster Awards, Golden Rooster"
136,nm0504897,"Hong Kong Film Awards, Hong Kong Film Award"
137,nm0504897,"Hong Kong Film Critics Society Awards, HKFCS Award"
138,nm0504897,"Online Film Critics Society Awards, Lifetime Achievement Award"
139,nm0504897,"Venice Film Festival, Career Golden Lion"
140,nm0504897,"Asian Film Awards, Asian Film Award"
141,nm0504897,"Asian Film Awards, Outstanding Contribution to Asian Cinema"
142,nm0504897,"Asian Film Awards, Asian Film Award"
143,nm0504897,"Tallinn Black Nights Film Festival, Jury Prize"
144,nm0504897,"Hong Kong Society of Cinematographers (HKSC) Awards, HKSC Award"
145,nm0504897,"Utah Film Critics Association Awards, Vice/Martin Award"
146,nm0504897,"Asian Film Critics Association Awards, NETPAC Award"
147,nm0504897,"Asian Film Critics Association Awards, NETPAC Award"
148,nm0504897,"Hong Kong Directors Guild Awards, Hong Kong Directors' Guild Award"
149,nm0504897,"Iron Elephant Film Awards, Iron Elephant Award"
150,nm0504897,"Huading Award, 1978 Excellence Award"
151,nm0504897,"Busan International Film Festival, Asian Filmmaker of the Year"
152,nm0504897,"Weibo Awards Ceremony, Weibo Award"
153,nm0504897,"Gold List, Gold List Award"
154,nm0001041,"Asia-Pacific Film Festival, APFF Award"
155,nm0001041,"Berlin International Film Festival, Silver Berlin Bear"
156,nm0001041,"Cannes Film Festival, Best Actress"
157,nm0001041,"Chicago International Film Festival, Silver Hugo"
158,nm0001041,"Golden Bauhinia Awards, Golden Bauhinia"
159,nm0001041,"Golden Horse Film Festival, Golden Horse Award"
160,nm0001041,"Golden Horse Film Festival, Golden Horse Award"
161,nm0001041,"Golden Horse Film Festival, Golden Horse Award"
162,nm0001041,"Golden Horse Film Festival, Golden Horse Award"
163,nm0001041,"Hawaii International Film Festival, Achievement in Acting"
164,nm0001041,"Hong Kong Film Awards, Hong Kong Film Award"
165,nm0001041,"Hong Kong Film Awards, Hong Kong Film Award"
166,nm0001041,"Hong Kong Film Awards, Hong Kong Film Award"
167,nm0001041,"Hong Kong Film Awards, Hong Kong Film Award"
168,nm0001041,"Hong Kong Film Critics Society Awards, HKFCS Award"
169,nm0001041,"Montréal World Film Festival, Grand Prix Special des Amériques"
170,nm0001041,"Shanghai International Film Festival, Outstanding Contribution to Chinese Cinema"
171,nm0001041,"Torino International Festival of Young Cinema, Jury Special Prize"
172,nm0001041,"Durban International Film Festival, Best Lead Performance"
173,nm0001041,"SESC Film Festival, Brazil, Audience Award"
174,nm0001041,"Chinese Film Media Awards, China Film Media Award"
175,nm0001041,"Online Film & Television Association, OFTA Film Hall of Fame"
176,nm0001041,"Huading Award, 1978 Excellence Award"
177,nm0001041,"Japan Movie Critics Award, Japan Movie Critics Award"
178,nm0803310,
179,nm0156432,
180,nm0164934,"WorldFest Houston, Bronze Award"
181,nm0164934,"Top Indie Film Awards, Winter Award"
182,nm0253043,
183,nm0394625,
184,nm0566663,
185,nm0000199,"Academy Awards, USA, Oscar"
186,nm0000199,"American Comedy Awards, USA, American Comedy Award"
187,nm0000199,"American Film Institute, USA, Life Achievement Award"
188,nm0000199,"Boston Society of Film Critics Awards, BSFC Award"
189,nm0000199,"BAFTA Awards, BAFTA Film Award"
190,nm0000199,"David di Donatello Awards, David"
191,nm0000199,"David di Donatello Awards, Special David"
192,nm0000199,"Directors Guild of America, USA, DGA Award"
193,nm0000199,"Primetime Emmy Awards, Primetime Emmy"
194,nm0000199,"Primetime Emmy Awards, Primetime Emmy"
195,nm0000199,"Film Society of Lincoln Center, Gala Tribute"
196,nm0000199,"Golden Camera, Germany, Golden Camera for Lifetime Achievement"
197,nm0000199,"Golden Globes, USA, Golden Globe"
198,nm0000199,"Satellite Awards, Satellite Award"
199,nm0000199,"Gotham Awards, Lifetime Achievement Award"
200,nm0000199,"Hollywood Film Awards, Hollywood Film Award"
201,nm0000199,"Kansas City Film Critics Circle Awards, KCFCC Award"
202,nm0000199,"Karlovy Vary International Film Festival, Best Actor"
203,nm0000199,"Los Angeles Film Critics Association Awards, LAFCA Award"
204,nm0000199,"National Board of Review, USA, Icon Award"
205,nm0000199,"National Board of Review, USA, NBR Award"
206,nm0000199,"National Board of Review, USA, NBR Award"
207,nm0000199,"National Society of Film Critics Awards, USA, NSFC Award"
208,nm0000199,"Razzie Awards, Razzie Award"
209,nm0000199,"Razzie Awards, Razzie Award"
210,nm0000199,"San Sebastián International Film Festival, Donostia Lifetime Achievement Award"
211,nm0000199,"San Sebastián International Film Festival, Prize San Sebastián"
212,nm0000199,"Valladolid International Film Festival, Best Actor"
213,nm0000199,"Venice Film Festival, Queer Lion"
214,nm0000199,"Venice Film Festival, Jaeger-LeCoultre Glory to the Filmmaker Award"
215,nm0000199,"Venice Film Festival, Career Golden Lion"
216,nm0000199,"Boston Film Festival, Film Excellence Award"
217,nm0000199,"Fangoria Chainsaw Awards, Chainsaw Award"
218,nm0000199,"Dublin International Film Festival, Career Achievement Award"
219,nm0000199,"Los Angeles Italia Film Festival, US, Jack Valenti Legend Award"
220,nm0000199,"Alliance of Women Film Journalists, EDA Special Mention Award"
221,nm0000199,"CinEuphoria Awards, CinEuphoria"
222,nm0000199,"Online Film & Television Association, OFTA Film Hall of Fame"
223,nm0000199,"The Kennedy Center Honors, Kennedy Center Honors"
224,nm0000199,"Yoga Awards, Yoga Award"
225,nm0000199,"Voghera Film Festival, Festival Prize"
226,nm0001583,"Screen Actors Guild Awards, Actor"
227,nm0001583,"Online Film & Television Association, OFTA TV Hall of Fame"
228,nm0283299,
229,nm0568375,
230,nm0487254,"César Awards, France, César"
231,nm0487254,"César Awards, France, César"
232,nm0487254,"Prix Jean Gabin, Prix Jean Gabin"
233,nm0001250,"Bodil Awards, Bodil"
234,nm0001250,"Bodil Awards, Bodil"
235,nm0001250,"Bratislava International Film Festival, Best Actress"
236,nm0001250,"Cannes Film Festival, Best Actress"
237,nm0001250,"César Awards, France, César"
238,nm0001250,"Film Independent Spirit Awards, Robert Altman Award"
239,nm0001250,"Danish Film Awards (Robert), Robert"
240,nm0001250,"Sant Jordi Awards, Sant Jordi"
241,nm0001250,"Phoenix Film Critics Society Awards, PFCS Award"
242,nm0001250,"SESC Film Festival, Brazil, Critics Award"
243,nm0001250,"Ole Awards, Ole"
244,nm0001250,"Women Film Critics Circle Awards, Mommie Dearest Worst Screen Mom of the Year Award"
245,nm0001250,"Order of Arts and Letters, France, Officer of the Order of Arts and Letters"
246,nm0749222,
247,nm0196076,
248,nm0611295,"AltFF Alternative Film Festival, Festival Prize"
249,nm0611295,"X World Short Film Festival, Best Actor"
250,nm0177185,"Chicago/Midwest Emmy Awards, Chicago/Midwest Emmy"
251,nm0172416,
252,nm0806173,"LA Shorts Awards, Platinum Award"
253,nm0106692,
254,nm0110055,
255,nm0720417,
256,nm0569498,
257,nm0000450,"Academy Awards, USA, Oscar"
258,nm0000450,"Boston Society of Film Critics Awards, BSFC Award"
259,nm0000450,"BAFTA Awards, BAFTA Film Award"
260,nm0000450,"Critics Choice Awards, Critics Choice Award"
261,nm0000450,"Chicago Film Critics Association Awards, CFCA Award"
262,nm0000450,"Chicago Film Critics Association Awards, CFCA Award"
263,nm0000450,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
264,nm0000450,"Florida Film Critics Circle Awards, FFCC Award"
265,nm0000450,"Florida Film Critics Circle Awards, FFCC Award"
266,nm0000450,"Florida Film Critics Circle Awards, FFCC Award"
267,nm0000450,"Florida Film Critics Circle Awards, FFCC Award"
268,nm0000450,"Florida Film Critics Circle Awards, FFCC Award"
269,nm0000450,"Ft. Lauderdale International Film Festival, Jury Award"
270,nm0000450,"Golden Globes, USA, Golden Globe"
271,nm0000450,"Satellite Awards, Satellite Award"
272,nm0000450,"Gotham Awards, Gotham Independent Film Award"
273,nm0000450,"Gotham Awards, Gotham Independent Film Award"
274,nm0000450,"Film Independent Spirit Awards, Robert Altman Award"
275,nm0000450,"Film Independent Spirit Awards, Independent Spirit Award"
276,nm0000450,"Film Independent Spirit Awards, Independent Spirit Award"
277,nm0000450,"Kansas City Film Critics Circle Awards, KCFCC Award"
278,nm0000450,"Kansas City Film Critics Circle Awards, KCFCC Award"
279,nm0000450,"London Critics Circle Film Awards, ALFS Award"
280,nm0000450,"Los Angeles Film Critics Association Awards, LAFCA Award"
281,nm0000450,"National Board of Review, USA, NBR Award"
282,nm0000450,"National Board of Review, USA, NBR Award"
283,nm0000450,"National Board of Review, USA, NBR Award"
284,nm0000450,"National Board of Review, USA, NBR Award"
285,nm0000450,"National Board of Review, USA, NBR Award"
286,nm0000450,"National Society of Film Critics Awards, USA, NSFC Award"
287,nm0000450,"Online Film Critics Society Awards, OFCS Award"
288,nm0000450,"Online Film Critics Society Awards, OFCS Award"
289,nm0000450,"Online Film Critics Society Awards, OFCS Award"
290,nm0000450,"San Diego Film Critics Society Awards, SDFCS Award"
291,nm0000450,"San Diego Film Critics Society Awards, SDFCS Award"
292,nm0000450,"Santa Barbara International Film Festival, American Riviera Award"
293,nm0000450,"Screen Actors Guild Awards, Actor"
294,nm0000450,"Southeastern Film Critics Association Awards, SEFCA Award"
295,nm0000450,"Southeastern Film Critics Association Awards, SEFCA Award"
296,nm0000450,"Toronto Film Critics Association Awards, TFCA Award"
297,nm0000450,"Toronto Film Critics Association Awards, TFCA Award"
298,nm0000450,"Venice Film Festival, Volpi Cup"
299,nm0000450,"Schermi d’Amore - Verona Film Festival, Best Actor"
300,nm0000450,"Vancouver Film Critics Circle, VFCC Award"
301,nm0000450,"Vancouver Film Critics Circle, VFCC Award"
302,nm0000450,"Vancouver Film Critics Circle, VFCC Award"
303,nm0000450,"Sant Jordi Awards, Sant Jordi"
304,nm0000450,"Phoenix Film Critics Society Awards, PFCS Award"
305,nm0000450,"Chlotrudis Awards, Chlotrudis Award"
306,nm0000450,"Chlotrudis Awards, Chlotrudis Award"
307,nm0000450,"Chlotrudis Awards, Hall of Fame"
308,nm0000450,"Central Ohio Film Critics Association, COFCA Award"
309,nm0000450,"Durban International Film Festival, Best Actor"
310,nm0000450,"Austin Film Critics Association, AFCA Award"
311,nm0000450,"Washington DC Area Film Critics Association Awards, WAFCA Award"
312,nm0000450,"Washington DC Area Film Critics Association Awards, WAFCA Award"
313,nm0000450,"Washington DC Area Film Critics Association Awards, WAFCA Award"
314,nm0000450,"International Cinephile Society Awards, ICS Award"
315,nm0000450,"St. Louis Film Critics Association, US, SLFCA Award"
316,nm0000450,"Alliance of Women Film Journalists, EDA Award"
317,nm0000450,"New York Film Critics, Online, NYFCO Award"
318,nm0000450,"Iowa Film Critics Awards, IFC Award"
319,nm0000450,"Iowa Film Critics Awards, IFC Award"
320,nm0000450,"Denver Film Critics Society, DFCS Award"
321,nm0000450,"Georgia Film Critics Association (GAFCA), GAFCA Award"
322,nm0000450,"SESC Film Festival, Brazil, Critics Award"
323,nm0000450,"Utah Film Critics Association Awards, UFCA Award"
324,nm0000450,"Oklahoma Film Critics Circle Awards, OFCC Award"
325,nm0000450,"Houston Film Critics Society Awards, Outstanding Achievement"
326,nm0000450,"Online Film & Television Association, OFTA Film Hall of Fame"
327,nm0000450,"Online Film & Television Association, OFTA Film Award"
328,nm0000450,"International Online Film Critics' Poll, IOFCP Award"
329,nm0000450,"International Online Film Critics' Poll, IOFCP Award"
330,nm0000450,"Awards Circuit Community Awards, ACCA"
331,nm0000450,"Italian Online Movie Awards (IOMA), IOMA"
332,nm0000450,"International Online Cinema Awards (INOCA), INOCA"
333,nm0000450,"Internet Film Critic Society, IFCS Award"
334,nm0000450,"Indiewire Critics' Poll, ICP Award"
335,nm0000450,"North Carolina Film Critics Association, NCFCA Award"
336,nm0000450,"Gold Derby Awards, Gold Derby Film Award"
337,nm0000450,"20/20 Awards, Felix"
338,nm0000450,"Días de Cine Awards, Días de Cine Award"
339,nm0000513,"Boston Society of Film Critics Awards, BSFC Award"
340,nm0000513,"Christopher Awards, Christopher Award"
341,nm0000513,"Cinequest San Jose Film Festival, Maverick Tribute Award"
342,nm0000513,"Denver International Film Festival, John Cassavetes Award"
343,nm0000513,"Edgar Allan Poe Awards, Edgar"
344,nm0000513,"Florida Film Critics Circle Awards, FFCC Award"
345,nm0000513,"Florida Film Critics Circle Awards, FFCC Award"
346,nm0000513,"Florida Film Critics Circle Awards, FFCC Award"
347,nm0000513,"Ft. Lauderdale International Film Festival, Jury Award"
348,nm0000513,"Satellite Awards, Satellite Award"
349,nm0000513,"Satellite Awards, Satellite Award"
350,nm0000513,"Hollywood Film Awards, Hollywood Film Award"
351,nm0000513,"Film Independent Spirit Awards, Independent Spirit Award"
352,nm0000513,"Karlovy Vary International Film Festival, Best Actor"
353,nm0000513,"Lone Star Film & Television Awards, Lone Star Film & Television Award"
354,nm0000513,"Lone Star Film & Television Awards, Lone Star Film & Television Award"
355,nm0000513,"Mar del Plata Film Festival, Best Actor"
356,nm0000513,"National Board of Review, USA, NBR Award"
357,nm0000513,"National Board of Review, USA, NBR Award"
358,nm0000513,"Online Film Critics Society Awards, OFCS Award"
359,nm0000513,"Prism Awards, Prism Award"
360,nm0000513,"Screen Actors Guild Awards, Actor"
361,nm0000513,"Screen Actors Guild Awards, Actor"
362,nm0000513,"Screen Actors Guild Awards, Actor"
363,nm0000513,"ShoWest Convention, USA, ShoWest Award"
364,nm0000513,"Sundance Film Festival, Special Jury Prize"
365,nm0000513,"US Comedy Arts Festival, Audience Award"
366,nm0000513,"Walk of Fame, Star on the Walk of Fame"
367,nm0000513,"Boston Film Festival, Film Excellence Award"
368,nm0000513,"Catalina Film Festival, Stanley Kramer Social Artist Award"
369,nm0000513,"Online Film & Television Association, OFTA TV Hall of Fame"
370,nm0000513,"Awards Circuit Community Awards, ACCA"
371,nm0000513,"Awards Circuit Community Awards, ACCA"
372,nm0000513,"Awards Circuit Community Awards, ACCA"
373,nm0000513,"20/20 Awards, Felix"
374,nm0000513,"National Film and Television Awards, USA, National Film and Television Award"
375,nm0682071,"Florida Film Critics Circle Awards, FFCC Award"
376,nm0682071,"National Board of Review, USA, NBR Award"
377,nm0682071,"Online Film Critics Society Awards, OFCS Award"
378,nm0383449,"Florida Film Critics Circle Awards, FFCC Award"
379,nm0383449,"National Board of Review, USA, NBR Award"
380,nm0383449,"Online Film Critics Society Awards, OFCS Award"
381,nm0641168,"Garden State Film Festival, Honoree"
382,nm0641168,"Atlantic City Cinefest, Lifesaver Achievement Award"
383,nm0641168,"Hang Onto Your Shorts Film Festival, NJ, Best Actor in a Comedy"
384,nm0424682,
385,nm0507915,
386,nm0839486,
387,nm0513281,"ShoWest Convention, USA, ShoWest Award"
388,nm0513281,"YoungStar Awards, YoungStar Award"
389,nm0000511,"Academy Awards, USA, Oscar"
390,nm0000511,"American Comedy Awards, USA, Lifetime Achievement Award in Comedy"
391,nm0000511,"American Film Institute, USA, Life Achievement Award"
392,nm0000511,"Berlin International Film Festival, Honorary Golden Berlin Bear"
393,nm0000511,"Berlin International Film Festival, Silver Berlin Bear"
394,nm0000511,"Berlin International Film Festival, Silver Berlin Bear"
395,nm0000511,"CableACE Awards, ACE"
396,nm0000511,"Chicago International Film Festival, Career Achievement Award"
397,nm0000511,"Cinema Writers Circle Awards, Spain, CEC Award"
398,nm0000511,"David di Donatello Awards, David"
399,nm0000511,"David di Donatello Awards, David"
400,nm0000511,"Denver International Film Festival, Lifetime Achievement Award"
401,nm0000511,"Primetime Emmy Awards, Primetime Emmy"
402,nm0000511,"Film Society of Lincoln Center, Gala Tribute"
403,nm0000511,"GLAAD Media Awards, Vanguard Award"
404,nm0000511,"Golden Apple Awards, Golden Apple"
405,nm0000511,"Golden Camera, Germany, Golden Camera for Lifetime Achievement"
406,nm0000511,"Golden Globes, USA, Cecil B. DeMille Award"
407,nm0000511,"Hasty Pudding Theatricals, USA, Woman of the Year"
408,nm0000511,"Lone Star Film & Television Awards, Lone Star Film & Television Award"
409,nm0000511,"Los Angeles Film Critics Association Awards, Career Achievement Award"
410,nm0000511,"Los Angeles Film Critics Association Awards, LAFCA Award"
411,nm0000511,"National Board of Review, USA, NBR Award"
412,nm0000511,"New York Film Critics Circle Awards, NYFCC Award"
413,nm0000511,"Palm Springs International Film Festival, Lifetime Achievement Award"
414,nm0000511,"Venice Film Festival, Volpi Cup"
415,nm0000511,"Venice Film Festival, Volpi Cup"
416,nm0000511,"Walk of Fame, Star on the Walk of Fame"
417,nm0000511,"Women in Film Crystal Awards, Crystal Award"
418,nm0000511,"Telluride Film Festival, US, Silver Medallion Award"
419,nm0000511,"CinEuphoria Awards, CinEuphoria"
420,nm0000511,"Online Film & Television Association, OFTA TV Hall of Fame"
421,nm0000511,"Online Film & Television Association, OFTA Film Hall of Fame"
422,nm0000511,"Elle Women in Hollywood Awards, Woman of the Year"
423,nm0000511,"Elle Women in Hollywood Awards, Icon Award"
424,nm0000511,"The Kennedy Center Honors, Kennedy Center Honors"
425,nm0000511,"AARP Movies for Grownups Awards, Career Achievement Award"
426,nm0000511,"Texas Film Awards, Texas Film Hall of Fame"
427,nm0000641,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
428,nm0000641,"CableACE Awards, CableACE"
429,nm0000641,"CableACE Awards, CableACE"
430,nm0000641,"Chicago Film Critics Association Awards, Commitment to Chicago Award"
431,nm0000641,"Primetime Emmy Awards, Primetime Emmy"
432,nm0000641,"Golden Globes, USA, Golden Globe"
433,nm0000641,"Satellite Awards, Golden Satellite Award"
434,nm0000641,"Milano International Film Festival Awards (MIFF Awards), Best Acting"
435,nm0000641,"National Board of Review, USA, NBR Award"
436,nm0000641,"Screen Actors Guild Awards, Actor"
437,nm0000641,"Screen Actors Guild Awards, Actor"
438,nm0000641,"Screen Actors Guild Awards, Actor"
439,nm0000641,"Walk of Fame, Star on the Walk of Fame"
440,nm0000641,"Young Artist Awards, Michael Landon Award"
441,nm0000641,"Character and Morality in Entertainment Awards, Camie"
442,nm0000641,"Chlotrudis Awards, Chlotrudis Award"
443,nm0000641,"DVD Exclusive Awards, DVD Premiere Award"
444,nm0000641,"Location Managers Guild International Awards (LMGI), Humanitarian Award"
445,nm0000725,"Chicago Film Critics Association Awards, CFCA Award"
446,nm0000725,"Las Vegas Film Critics Society Awards, Sierra Award"
447,nm0000725,"Women in Film Crystal Awards, Dorothy Arzner Directors Award"
448,nm0000725,"Memphis Indie Film Festival, Indie Memphis Competiton"
449,nm0000725,"Texas Film Awards, Texas Film Hall of Fame"
450,nm0000454,"Boston Society of Film Critics Awards, BSFC Award"
451,nm0000454,"Brussels Film Festival (BRFF), Crystal Iris"
452,nm0000454,"Cannes Film Festival, Best First Work"
453,nm0000454,"Florida Film Festival, John M. Tiedtke Award"
454,nm0000454,"Los Angeles Film Critics Association Awards, LAFCA Award"
455,nm0000454,"Method Fest, Lifetime Achievement Award"
456,nm0000454,"Montréal World Film Festival, Best Actor"
457,nm0000454,"MTV Movie + TV Awards, MTV Movie Award"
458,nm0000454,"National Society of Film Critics Awards, USA, NSFC Award"
459,nm0000454,"National Society of Film Critics Awards, USA, Special Award"
460,nm0000454,"New York International Independent Film & Video Festival, Feature Film Award"
461,nm0000454,"Razzie Awards, Razzie Award"
462,nm0000454,"San Sebastián International Film Festival, Donostia Lifetime Achievement Award"
463,nm0000454,"Santa Monica Film Festival, Lifetime Achievement Award"
464,nm0000454,"Stockholm Film Festival, Lifetime Achievement Award"
465,nm0000454,"Taos Talking Picture Festival, Maverick Award"
466,nm0000454,"Venice Film Festival, CIDALC Award"
467,nm0000454,"Walk of Fame, Star on the Walk of Fame"
468,nm0000454,"Young Hollywood Awards, Role Model Award"
469,nm0000454,"Empire Awards, UK, Lifetime Achievement Award"
470,nm0000454,"CineVegas International Film Festival, Marquee Award"
471,nm0000454,"Kinema Junpo Awards, Kinema Junpo Award"
472,nm0000454,"Capri, Hollywood, Capri Legend Award"
473,nm0005420,
