id_film,Direccion,Guion,Puntuacion_IMDB,Puntuacion_Rottem,Duracion,Argumento
tt10360860,Cristina Grosan,"Cristina Grosan, Nóra Rainer-Micsinyei",5.6,50%,1h 23min,"MAJA's life is finally coming together and her BOYFRIEND couldn't be more pleased. In the midst of moving out from their student flat, Maja's evening takes a surprising turn when she stumbles upon an old relative who is without a doubt, dead. Nobody from the family is available to help, so Maja has to deal with it herself. As she waits for the authorities, SARA, Maja'... Leer todo"
tt10369252,David Beinstein,David Beinstein,4.1,50%,2021,"Adam thinks marrying Gina will save his life, but to her, true love might mean divorce."
tt10370822,Sicheng Chen,"Sicheng Chen, Wusi Liu, Nomy Xu",5.6,60%,2h 16min,A major crime occurs in Tokyo when detectives Tang Ren and Qin Feng are invited to investigate the crime. A battle between the strongest detectives in Asia is about to break out with bursts of laughter.
tt10370822,Sicheng Chen,"Sicheng Chen, Wusi Liu, Nomy Xu",5.6,49%,2h 16min,A major crime occurs in Tokyo when detectives Tang Ren and Qin Feng are invited to investigate the crime. A battle between the strongest detectives in Asia is about to break out with bursts of laughter.
tt10370710,Joachim Trier,"Eskil Vogt, Joachim Trier",7.7,60%,2h 8min,
tt10373668,James Allodi,James Allodi,,60%,,"In the age of precarious employment, some paydays come harder than others. Bella used to eat light bulbs on stage for a living. Then she meets Buddy, who used to throw himself at moving cars. Buddy hasn't told Bella about his latest job, and their unexpected chemistry brings trouble."
tt10375632,Clovis Cornillac,"Clovis Cornillac, Lilou Fogli, Tristan Schulmann",6.1,60%,1h 38min,"When Pierre learns that his parents are not his parents, he wants to find out who he is and where he comes from. Raised in nature, Pierre has never been confronted with society. He does not know the codes. He will team up with Anna who will help him in his quest and cross a whole gallery of characters as funny as tender. But during his investigation, Pierre will lose ... Leer todo"
tt10380900,Kirill Serebrennikov,"Alexey Salnikov, Kirill Serebrennikov",6.7,86%,2h 25min,
tt10392128,Benjamin Euvrard,"Charly de Witte, Benjamin Dumont, Benjamin Euvrard",5.1,86%,1h 33min,"Finally, the holidays are here. Vlad and his friends are so excited. Jérôme, Vlad's father, is in charge. André, the grandfather of Jeanne and Basile, is also here to help. Six kids, two adults, an eight-hour train trip. Nothing could go wrong. But Jérôme and André miss the train... and watch it leave the station with the kids on board. It's the beginning of a crazy r... Leer todo"
tt10396036,Federico Hidalgo,Federico Hidalgo,,96%,,"Edgar, a travel writer, convinces his old friend Bill to make one last trip with him to a mysterious institute. Once there, Bill is put in great peril."
tt10399042,Jordan Buck,"Catherine Mc, Kernan Doris, Darren Marshall",,96%,,"""In this age of Internet dating, two dear old friends meet at a café to discuss the pros and cons of doing things in a more old-fashioned, conventional manner. What could possibly go wrong? Everything!"""
tt10399532,Terry Loane,"Gerard Mc, Carthy",7.4,80%,2021,Johnny wants to wear a dress for his upcoming First Holy Communion.
tt10403572,Miles Forster,Michael Coleman,,84%,,Dirección
tt10409102,Noel David Taylor,Noel David Taylor,4.8,84%,1h 19min,"Set against the backdrop of a comically surreal and anachronistic LA, a beleaguered young man tries to write a movie but instead gets pulled into everyone else's projects as he hallucinates his way through a bizarre indie film scene."
tt10410818,Ravi Verma,Badar Khan,,84%,,Dirección
tt10415664,Baris Denge,"Baris Denge, Alican Ökmen",1.6,84%,2019,Dirección
tt10417844,Randal Kamradt,Randal Kamradt,,84%,,Lawrence Dunn starts a sit-in protest to block corporate construction. Few are interested.
tt10418776,Jacob Byrd,Jordan Jacobo,,84%,,A sexually deprived teacher and her out going friend look for sex in unconventional ways resulting in a comical disaster.
tt10432552,Troy Price,Tammy Barr,,84%,,A veterinarian and her team of specialists discover they need to have nine lives in this dog eat dog world of saving the pampered pets of Beverly Hills from their first world problems.
tt10433262,Marc Recuenco,Marc Recuenco,,84%,,Dirección
tt10442562,Anthony De Las Alas,Anthony De Las Alas,,88%,,Dirección
tt10452434,"Vineeth Sreenivasan, Mathukkutty",Mathukkutty,4.8,88%,2h 9min,"Kunjeldho, an undergraduate student, falls in love with his classmate Nivedita. Problems arise when Nivedita gets pregnant."
tt10456804,Viviana Calò,Viviana Calò,8.5,88%,1h 31min,Dirección
tt10461442,Robbie Davidson,Robbie Davidson,7.3,88%,1h 29min,"In the dying days of World War II, Nazi scientists hatch a desperate plan to turn the population of New York into flesh-eating zombies. The only man who can stop them is DICK DYNAMITE: killing is his business and in '44 business is good."
tt10461442,Robbie Davidson,Robbie Davidson,7.3,73%,1h 29min,"In the dying days of World War II, Nazi scientists hatch a desperate plan to turn the population of New York into flesh-eating zombies. The only man who can stop them is DICK DYNAMITE: killing is his business and in '44 business is good."
tt10463056,Jeremy Vella,Jeremy Vella,,88%,,The uphill bilingual battle George needs to face as being both an English and Maltese speaker.
tt10466384,Giray Altinok,Giray Altinok,4.7,88%,1h 50min,"Three guys were visiting a mental institution in an island during their friends appointment with his doctor. Because of the bad weather conditions, they could not return back and had to spend the night in the mental institution. One of them saw something that he shouldn't see in the building and then they were framed to stay there as patient."
tt10692242,Andy Rossi,Andy Rossi,7.8,97%,1h 10min,Two lifelong friends must come together to dispose of a dead body. Criminal hi-jinks ensue.
tt10696586,Ahmed El Gendy,"Youssef Emad, Ayman Wattar",5.3,97%,1h 40min,"A comedy that revolves around the experience of marriage, and if husbands can go back in time will they marry their wives again?"
tt10698658,Massimiliano Bruno,"Massimiliano Bruno, Andrea Bassi, Alessandro Aronadio",5.4,97%,1h 45min,"After coming out unscathed from the meeting with the ""Banda della Magliana"", four friends, improvised criminals, are on the trail of a woman on the run, who stole all their money."
tt10704668,Pavel Göbl,Pavel Göbl,4.7,00%,2021,"Mira Malina represents the fact that each village has at least one jerk. Although his behavior and language symptoms appears absolutely absurd, this is where the he embodies a simple idea, often deeper than slowly flowing village reality."
tt10712928,V.W. Scheich,Robert Windom,5.6,54%,1h 43min,"A Hollywood agent returns to his Alabama hometown for 15 year high school reunion. His old schoolmates think, he's dating and bringing a famous movie star with him. He asks a cute client for a favor."
tt10719634,Brandon Phipps,"Jake Winter Newberry, Logan Spahitz",,54%,,Dirección
tt10722400,Sabina Olivia Lambert,Reem Taher,,54%,,Dirección
tt10726872,Attila Magyar,Bartha András,2.1,54%,2022,"A rich couple's newly purchased wonder car breaks down on the way, forcing them to wait in a deserted parking lot until help is called to the car to transport them."
tt10728214,Bradley Hasse,"Bradley Hasse, Richard Hollman",5.8,54%,1h 25min,"On the verge of a nervous breakdown, Maxwell meets a talking sloth in his dreams and becomes obsessed with saving the animal's habitat in his waking life by returning to his first passion of music."
tt10738602,Andrew Acedo,Andrew Acedo,,54%,,The story of a man ready to sing (to someone).
tt10738536,Éric Besnard,"Éric Besnard, Nicolas Boukhrief",7.0,00%,1h 52min,
tt10737860,Jessica B. Smith,Jessica B. Smith,6.0,00%,1h 40min,"Two best friends, Elle Rose and Carter, are bossing in every area of their life but failing miserably when it comes to love. When they learn that a special woman in their life is ill, they agree to pretend to be in love to give her her dying wish, but actually falling was never a part of the plan."
tt10742934,Gastón Portal,"Gastón Portal, Javier Castro Albano",6.4,00%,1h 33min,
tt10743280,Collin D'Cunha,"Collin D'Cunha, Navjot Gulati, Rishabh Sharma",,00%,,Dirección
tt10752004,Hernán Jiménez,"Daniel Mackey, Rebecca Ewing",6.3,53%,1h 44min,
tt10758868,Joshua Bradbeer,"Joshua Bradbeer, Daniel Hempstead",,65%,,"Siblings, Liam (Reza Diako) and Charlotte (Kathryn Grassu), struggle with a downward spiral of life events as they try to cope with their older brother and guardian, Ethan (Adrian Perez), being taken away."
tt10758410,"Enzo Cellucci, Ash Mc, Nair","Enzo Cellucci, Ash Mc, Nair",8.0,65%,18min,Dirección
tt10765448,David Oryan,"Isaac Fahed, Doris Saba",7.8,65%,1h 40min,"Centered on two couples each from a totally different background, unwillingly meet in the same Hospital's Maternity suite after delivery."
tt10766854,James Raynor,James Raynor,,65%,,"Ellie is a young woman at her wits' end. Unlucky in love and undervalued at work, her frustrations with life lead her to discover her uncanny talent for exploding skulls. Initially happening during outbursts of anger, soon her abilities began to spiral out of control and the heads begin a-poppin' left and right."
tt10766468,Chizuru Miyawaki,"Chizuru Miyawaki, Hideaki Sorachi",8.5,65%,1h 44min,The concluding movie to the Gintama anime series.
tt10766468,Chizuru Miyawaki,"Chizuru Miyawaki, Hideaki Sorachi",8.5,38%,1h 44min,The concluding movie to the Gintama anime series.
tt10767490,Megan Hayes,Megan Hayes,,65%,,Dirección
tt10767140,Charles Kudla,"Hank Connell, Charles Kudla, Dustin Roller",,20%,,"When Jesus is sent back to Earth to fix climate change, he requests the help of a man who had lost his faith- A living ancestor of his best friend."
tt10772654,Roman Karimov,"Roman Karimov, Yana Lebedeva",4.8,20%,1h 49min,"Pasha again had a great opportunity to cheat on his wife with the beautiful Vasya. Max had the opportunity to destroy Mitya and return Nastya. All heroes will converge on the island of Bali, where chases, fights without rules and incredible adventures await them."
tt10772298,Gabriela Garcia Medina,"Gabriela Garcia Medina, Robert Villalobos",8.3,20%,2021,"A high school student obsessed with heist movies, must convince her best friend to help her rob a bank and save her Abuela (grandma) from getting evicted."
tt10783612,Sara Lattis,Sara Lattis,, 7%,,"A recently engaged woman gets another chance at living the happily-ever-after fairy tale that everyone around her appears to be enjoying. Falling short of expectations, she struggles with how to save herself and her relationship as she gives up her ""life's blood"" to keep her fiancé alive."
tt10791152,Paolo Genovese,"Paolo Genovese, Rolando Ravello, Paolo Costella",6.7,86%,2h 2min,
tt10801458,Malte Wirtz,Malte Wirtz,8.1,86%,1h 20min,"The story of a man with magic hair, but it got stolen by a woman. She is now in charge, but will it last for ever."
tt10805112,Benjamin Freemantle,Benjamin Freemantle,,86%,,"Mixed Feelings is a surreal comedy about Tracey, a biracial man whose familial tension causes him to split in two. His two halves are forced to confront the complex dichotomies of his identity."
tt10806034,"Fernando Sanches, Afonso Poyart","Bia Crespo, Cristiano Gualda, Pablo Padilla",6.7,86%,1h 32min,Dirección
tt10810850,Dante Basco,"Arianna Basco, Dante Basco, Darion Basco",6.0,88%,1h 39min,Follows four brothers and their shenanigans.
tt10826156,Aubrey Smyth,"Leah Mc, Kendrick",7.5,88%,12min,"A lonely millennial addicted to support groups disguises herself in different personas while trying to fit in, leading her on a theatrical journey which proves pretending to be someone you're not doesn't get you any closer to feeling seen."
tt10828838,Mark Oxman,Mark Oxman,8.7,88%,23min,"Based on a true story, a family raises a doll as their own child."
tt10837310,"Ania Gauer, Julien Gauthier",Ania Gauer,6.4,88%,34min,"Marion has just moved to the German side of the French-German border to follow her boyfriend - Lukas - who recently got a job in a theater company. On the day of her 28th birthday, Lukas surprises Marion by proposing to her. Aged now 29 and 28, they have been together for three years and are the happy owners of a brand new house - all the ingredients are gathered to b... Leer todo"
tt10835642,Carol Rodríguez Colás,Marina Rodríguez Colás,5.9,88%,1h 31min,
tt10839454,Pedro Antônio Paes,Fil Braz,5.6,88%,1h 41min,"Selminha is back. Now she is Ryca (Rich), paying top dollar for everything she needs and wants. The problem is that a poor person's happiness is brief. A namesake heir appears claiming that she is the legitimate inheritor. Selminha's assets are frozen and her only source of income is what the courts have stipulated until they resolve the case: a minimum wage salary of... Leer todo"
tt10838698,,Skipper Elekwachi,,88%,,Guión
tt10845680,"Patryk Godlewski, Michael Hawes, Cameron Tucker","Patryk Godlewski, Michael Hawes, Cameron Tucker",,88%,,An anthology where each segment takes place in the morning with a variety of stories and genres.
tt10845466,Seth Chitwood,Seth Chitwood,,88%,,Two friends stage fail videos so they can try to get more views on their youtube channel.
tt10844984,Kyle Dunbar,"Kyle Dunbar, Jeff Nazzaro, Zacharie Ready",8.0,88%,2min,Susan gets quite the shock when she returns home to find her husband dead and their house cat up to no good.
tt10845112,Katy Erin,Katy Erin,4.6,88%,2021,"A physicist travels back in time to try to save her relationship - and in turn, the world."
